Date,Open,High,Low,Close,Adj Close,Volume
2019-04-02,86.0,86.99,84.71,85.15,85.15,4854498
2019-04-03,85.14,86.01,84.5,85.3,85.3,3958838
2019-04-04,85.0,87.5,84.0,86.57,86.57,4728230
2019-04-08,86.6,89.94,85.48,86.5,86.5,4830657
2019-04-09,87.0,87.5,85.01,87.5,87.5,4470642
2019-04-10,87.49,89.7,85.75,88.6,88.6,4825633
2019-04-11,88.0,89.0,85.36,86.41,86.41,3144300
2019-04-12,85.5,86.69,84.7,85.18,85.18,2480661
2019-04-15,86.7,86.8,83.95,84.0,84.0,2963266
2019-04-16,83.82,86.2,83.6,85.8,85.8,3269490
2019-04-17,85.9,87.8,85.38,86.18,86.18,3193420
2019-04-18,85.77,86.49,85.02,86.29,86.29,1396083
2019-04-19,86.4,87.18,85.05,86.94,86.94,1892923
2019-04-22,86.94,88.08,85.28,85.5,85.5,2674936
2019-04-23,85.0,88.2,82.5,86.99,86.99,6065115
2019-04-24,86.98,88.0,85.1,86.0,86.0,2708790
2019-04-25,85.81,87.35,85.22,86.79,86.79,2712075
2019-04-26,86.02,86.69,84.0,84.51,84.51,3254228
2019-04-29,85.0,88.89,84.18,88.88,88.88,4662232
2019-04-30,88.17,89.4,86.81,89.28,89.28,3293395
2019-05-06,87.0,88.99,86.0,88.5,88.5,6408209
2019-05-07,86.63,95.0,85.88,94.12,94.12,8336164
2019-05-08,91.49,93.2,90.13,91.0,91.0,5316631
2019-05-09,89.46,91.0,86.5,87.79,87.79,4950295
2019-05-10,88.99,91.56,87.53,91.49,91.49,3623038
2019-05-13,90.0,92.5,89.5,91.69,91.69,3290473
2019-05-14,89.5,91.5,89.3,90.18,90.18,3010133
2019-05-15,90.89,95.0,90.61,95.0,95.0,5232373
2019-05-16,94.5,95.66,93.56,95.62,95.62,4465851
2019-05-17,95.0,96.8,94.0,95.0,95.0,4392511
2019-05-20,95.06,95.55,91.51,93.0,93.0,3955210
2019-05-21,94.0,94.33,91.62,92.91,92.91,3344914
2019-05-22,92.51,94.48,91.28,92.96,92.96,2356099
2019-05-23,92.5,94.4,91.5,91.71,91.71,3325829
2019-05-24,92.48,94.0,91.56,93.46,93.46,3386781
2019-05-27,93.5,94.93,92.28,93.78,93.78,3043914
2019-05-28,94.24,98.8,93.97,98.78,98.78,9303589
2019-05-29,96.9,98.52,95.78,97.54,97.54,4461058
2019-05-30,97.53,100.3,96.82,100.0,100.0,6527121
2019-05-31,100.5,100.98,98.32,100.2,100.2,3392568
2019-06-03,99.51,103.43,99.51,102.91,102.91,4848206
2019-06-04,102.91,104.72,98.5,99.88,99.88,5953050
2019-06-05,100.9,101.8,99.07,100.7,100.7,3779758
2019-06-06,101.0,101.93,98.7,99.02,99.02,3541091
2019-06-10,99.8,103.45,99.33,103.37,103.37,4644720
2019-06-11,103.5,105.5,102.78,105.17,105.17,4838359
2019-06-12,104.98,104.98,102.21,104.0,104.0,4242446
2019-06-13,103.88,104.5,102.02,104.04,104.04,3037751
2019-06-14,104.26,104.45,101.81,102.97,102.97,4150808
2019-06-17,101.51,103.0,100.35,101.43,101.43,4308804
2019-06-18,101.69,102.4,100.18,101.0,101.0,4365855
2019-06-19,99.88,102.87,99.88,101.15,101.15,6487175
2019-06-20,101.15,104.48,100.21,103.5,103.5,8430452
2019-06-21,102.93,103.68,101.02,102.14,102.14,7439506
2019-06-24,101.7,104.12,100.5,103.1,103.1,5545130
2019-06-25,102.71,104.0,101.6,104.0,104.0,5224442
2019-06-26,103.41,103.87,102.2,103.24,103.24,3600054
2019-06-27,103.5,105.66,102.71,104.96,104.96,5924552
2019-06-28,104.96,105.0,103.71,105.0,105.0,3021672
2019-07-01,105.99,108.55,105.1,108.55,108.55,5842791
2019-07-02,107.7,108.45,106.37,107.57,107.57,3986375
2019-07-03,107.0,107.95,104.99,105.5,105.5,4734284
2019-07-04,106.23,106.23,101.26,101.8,101.8,6134516
2019-07-05,102.31,105.95,102.2,105.09,105.09,5614256
2019-07-08,104.53,104.91,101.07,102.1,102.1,4277289
2019-07-09,101.81,102.96,101.58,102.39,102.39,2813906
2019-07-10,102.37,103.44,101.7,102.73,102.73,1997932
2019-07-11,103.17,103.49,101.82,102.02,102.02,2334191
2019-07-12,101.7,103.45,101.66,102.21,102.21,2650150
2019-07-15,102.3,103.0,99.42,101.93,101.93,3447918
2019-07-16,102.2,102.6,99.38,100.15,100.15,4074446
2019-07-17,99.57,100.9,98.87,99.81,99.81,3010035
2019-07-18,100.08,100.85,99.5,100.2,100.2,2521617
2019-07-19,100.98,102.3,100.22,101.41,101.41,3641960
2019-07-22,101.97,102.96,100.55,101.9,101.9,2440580
2019-07-23,101.8,101.8,99.78,100.3,100.3,2034137
2019-07-24,101.0,101.48,99.42,100.0,100.0,3030274
2019-07-25,100.01,100.97,98.88,100.89,100.89,3087748
2019-07-26,100.2,101.49,99.87,100.92,100.92,2283355
2019-07-29,101.22,101.76,100.03,101.09,101.09,2273865
2019-07-30,101.7,101.98,100.33,100.6,100.6,2036891
2019-07-31,100.06,100.85,99.55,99.9,99.9,1981006
2019-08-01,100.5,100.5,95.03,96.9,96.9,5527840
2019-08-02,95.0,97.91,94.5,97.45,97.45,4112909
2019-08-05,96.42,97.32,95.13,95.28,95.28,2979058
2019-08-06,94.9,96.11,93.26,96.11,96.11,3684541
2019-08-07,96.39,99.05,95.81,98.0,98.0,3282348
2019-08-08,99.36,99.59,97.82,99.08,99.08,2487057
2019-08-09,99.5,99.6,98.2,98.89,98.89,2534771
2019-08-12,98.89,99.41,97.62,98.02,98.02,2322087
2019-08-13,97.76,99.9,96.51,99.41,99.41,2477909
2019-08-14,99.9,100.47,98.76,98.85,98.85,2277628
2019-08-15,98.0,99.19,97.51,97.76,97.76,3529935
2019-08-16,99.0,103.94,98.45,103.19,103.19,7872525
2019-08-19,103.2,104.33,102.2,102.73,102.73,5380181
2019-08-20,102.56,104.49,102.45,103.99,103.99,4723308
2019-08-21,103.29,104.99,103.29,104.05,104.05,2647654
2019-08-22,104.96,105.93,103.8,105.75,105.75,4385717
2019-08-23,105.98,109.39,104.55,107.9,107.9,5846848
2019-08-26,107.35,107.8,105.8,106.56,106.56,3700346
2019-08-27,105.99,108.88,105.9,107.79,107.79,5827570
2019-08-28,107.8,108.85,105.98,108.42,108.42,2973526
2019-08-29,108.98,108.99,107.48,108.8,108.8,2126382
2019-08-30,109.39,115.29,109.14,114.67,114.67,7823941
2019-09-02,114.49,115.3,113.0,114.02,114.02,3998052
2019-09-03,113.33,115.0,113.05,113.68,113.68,3070535
2019-09-04,114.1,114.2,111.8,113.21,113.21,2604370
2019-09-05,113.5,114.48,111.36,112.96,112.96,4140992
2019-09-06,113.53,113.53,111.5,112.93,112.93,3215182
2019-09-09,113.73,114.6,112.51,112.9,112.9,2155278
2019-09-10,113.5,113.99,111.4,112.42,112.42,2580423
2019-09-11,112.79,112.9,109.0,109.8,109.8,3741927
2019-09-12,110.76,112.39,109.68,111.2,111.2,2853923
2019-09-16,111.7,111.97,109.68,111.0,111.0,2532702
2019-09-17,110.22,110.79,107.9,108.44,108.44,2950515
2019-09-18,109.21,113.7,109.21,112.96,112.96,4287250
2019-09-19,113.23,113.44,109.45,110.28,110.28,3962759
2019-09-20,110.17,112.0,109.21,111.12,111.12,3781585
2019-09-23,111.32,111.62,109.3,110.1,110.1,1882197
2019-09-24,111.0,112.88,109.99,110.88,110.88,2502713
2019-09-25,110.7,111.83,110.0,110.9,110.9,2028492
2019-09-26,111.62,111.95,109.51,109.51,109.51,2035436
2019-09-27,109.78,110.83,109.0,109.3,109.3,2100034
2019-09-30,108.46,111.13,108.26,109.91,109.91,2660247
2019-10-08,108.57,111.18,107.9,109.1,109.1,3281131
2019-10-09,108.88,110.41,107.88,109.73,109.73,2197589
2019-10-10,109.95,110.37,107.41,109.58,109.58,3279852
2019-10-11,109.9,111.5,108.73,110.14,110.14,2509433
2019-10-14,110.78,111.93,109.9,110.35,110.35,3020639
2019-10-15,110.01,111.21,109.01,110.25,110.25,2068783
2019-10-16,110.0,111.0,109.08,110.0,110.0,2885556
2019-10-17,109.54,110.28,107.68,108.42,108.42,3820532
2019-10-18,108.52,108.95,107.3,107.44,107.44,2783888
2019-10-21,107.99,108.86,106.6,107.0,107.0,1700534
2019-10-22,107.88,108.8,107.2,108.15,108.15,1639646
2019-10-23,107.63,108.99,107.0,107.45,107.45,2074341
2019-10-24,107.37,107.46,103.11,104.29,104.29,6372650
2019-10-25,104.2,107.27,103.7,107.04,107.04,3648422
2019-10-28,107.59,110.0,107.01,108.55,108.55,3329400
2019-10-29,108.24,109.88,107.77,109.1,109.1,2009261
2019-10-30,109.99,110.48,108.22,110.16,110.16,3176512
2019-10-31,110.89,111.78,109.16,111.68,111.68,3390644
2019-11-01,111.7,112.66,110.5,112.29,112.29,2957136
2019-11-04,112.88,115.3,112.8,114.29,114.29,4050742
2019-11-05,114.13,116.0,113.71,115.2,115.2,3438068
2019-11-06,115.15,116.5,113.23,115.57,115.57,2987879
2019-11-07,115.89,116.5,114.34,115.7,115.7,2561802
2019-11-08,116.23,116.58,113.4,113.81,113.81,3643484
2019-11-11,113.54,114.75,112.0,112.89,112.89,2717703
2019-11-12,113.38,113.5,111.5,112.61,112.61,2487689
2019-11-13,113.73,113.8,111.6,113.13,113.13,2570096
2019-11-14,113.62,114.0,112.57,112.82,112.82,2557795
2019-11-15,113.13,113.49,111.68,112.26,112.26,1731979
2019-11-18,113.0,113.35,111.4,112.62,112.62,2054268
2019-11-19,112.99,113.95,112.65,113.68,113.68,3175402
2019-11-20,113.53,115.2,113.53,114.3,114.3,2639612
2019-11-21,114.73,114.8,111.7,112.76,112.76,2804236
2019-11-22,112.67,112.89,108.5,109.92,109.92,4192188
2019-11-25,110.33,110.33,106.5,109.36,109.36,3364267
2019-11-26,110.35,111.45,108.99,110.8,110.8,5345870
2019-11-27,110.81,111.0,108.77,109.72,109.72,2093969
2019-11-28,110.16,110.29,109.1,109.39,109.39,1693244
2019-11-29,109.0,109.54,105.51,106.98,106.98,5022743
2019-12-02,107.3,108.19,106.58,107.38,107.38,2178416
2019-12-03,107.18,107.2,105.15,106.78,106.78,3172865
2019-12-04,107.21,108.78,106.5,107.04,107.04,2670377
2019-12-05,107.0,110.66,106.79,110.1,110.1,3988914
2019-12-06,111.25,111.25,109.6,111.24,111.24,1946600
2019-12-09,111.59,111.9,107.18,107.5,107.5,3806751
2019-12-10,108.05,108.05,106.58,107.16,107.16,2894142
2019-12-11,107.16,107.43,105.3,107.2,107.2,2363602
2019-12-12,107.6,107.8,106.0,106.6,106.6,2723115
2019-12-13,107.36,107.89,106.75,107.5,107.5,2998548
2019-12-16,107.6,108.45,105.64,107.04,107.04,2774469
2019-12-17,107.0,108.57,106.11,107.5,107.5,4119824
2019-12-18,107.69,108.29,105.8,106.5,106.5,3301716
2019-12-19,106.22,106.5,105.09,105.65,105.65,3184346
2019-12-20,106.24,106.28,105.15,105.89,105.89,2183554
2019-12-23,106.21,106.58,105.33,105.9,105.9,2360994
2019-12-24,106.1,106.9,105.18,106.0,106.0,2081227
2019-12-25,106.3,106.5,105.55,105.99,105.99,1432466
2019-12-26,105.78,106.19,105.18,105.89,105.89,1282763
2019-12-27,105.52,106.46,105.3,106.28,106.28,2624769
2019-12-30,106.49,108.1,105.7,107.51,107.51,3506261
2019-12-31,107.73,108.47,107.01,107.51,107.51,2060704
2020-01-02,107.75,109.91,107.58,108.0,108.0,4072522
2020-01-03,108.5,108.6,104.0,105.41,105.41,5896377
2020-01-06,104.72,104.98,103.31,103.62,103.62,5032218
2020-01-07,103.83,106.0,103.83,106.0,106.0,4021370
2020-01-08,106.0,106.73,105.02,106.17,106.17,2588310
2020-01-09,106.45,108.0,106.45,107.79,107.79,3513086
2020-01-10,108.3,108.66,107.0,107.96,107.96,2176619
2020-01-13,108.76,108.94,107.4,108.3,108.3,2670257
2020-01-14,108.88,109.5,105.8,105.9,105.9,3936589
2020-01-15,105.9,107.89,105.5,107.37,107.37,3128776
2020-01-16,108.0,108.51,106.17,108.49,108.49,3262337
2020-01-17,108.48,109.94,107.27,109.86,109.86,3898625
2020-01-20,110.08,112.45,108.76,112.05,112.05,4297492
2020-01-21,111.3,112.7,109.0,111.95,111.95,4266084
2020-01-22,111.6,111.6,109.02,109.74,109.74,3910360
2020-01-23,109.95,109.95,106.02,107.21,107.21,4615831
2020-02-03,96.49,102.04,96.49,101.83,101.83,8442404
2020-02-04,102.5,104.04,100.8,102.68,102.68,5975165
2020-02-05,102.68,104.2,100.7,104.0,104.0,4707485
2020-02-06,104.17,106.3,102.5,105.25,105.25,4813525
2020-02-07,104.58,107.08,103.48,106.5,106.5,3672357
2020-02-10,105.6,106.57,105.1,105.8,105.8,2873797
2020-02-11,105.0,107.03,105.0,107.0,107.0,3531392
2020-02-12,106.3,108.29,106.3,107.08,107.08,2976754
2020-02-13,107.0,107.37,104.5,104.7,104.7,3318320
2020-02-14,104.89,105.93,104.08,104.7,104.7,2281455
2020-02-17,105.15,106.19,104.5,105.37,105.37,2687800
2020-02-18,104.9,105.29,102.87,103.38,103.38,4967682
2020-02-19,103.0,104.45,102.9,103.84,103.84,3124650
2020-02-20,104.0,106.38,103.4,105.88,105.88,4722815
2020-02-21,105.21,105.88,104.28,104.87,104.87,3195217
2020-02-24,104.03,104.87,103.21,103.94,103.94,4836656
2020-02-25,102.87,104.5,101.11,102.17,102.17,4464452
2020-02-26,101.3,102.38,100.19,100.84,100.84,4303663
2020-02-27,101.0,103.17,100.98,102.45,102.45,4396222
2020-02-28,98.54,102.44,98.54,99.58,99.58,4380913
2020-03-02,99.81,102.95,99.81,101.95,101.95,4598349
2020-03-03,103.0,105.17,102.2,103.75,103.75,4238943
2020-03-04,103.74,105.13,101.85,104.1,104.1,3429509
2020-03-05,105.0,108.18,103.68,106.41,106.41,7026765
2020-03-06,105.24,106.3,105.0,105.69,105.69,2567864
2020-03-09,103.66,104.52,101.9,101.9,101.9,4908118
2020-03-10,101.18,105.0,101.18,104.32,104.32,4606694
2020-03-11,104.85,107.34,104.32,105.58,105.58,5084968
2020-03-12,104.5,104.94,102.11,102.66,102.66,3688371
2020-03-13,99.62,101.65,97.37,100.98,100.98,5556300
2020-03-16,98.11,100.97,97.2,98.0,98.0,5772622
2020-03-17,98.0,98.9,92.58,97.0,97.0,8072436
2020-03-18,96.98,99.35,96.0,97.0,97.0,6206981
2020-03-19,95.5,97.99,92.18,93.4,93.4,7526602
2020-03-20,92.47,101.38,92.47,100.04,100.04,8676957
2020-03-23,97.4,104.38,97.22,102.38,102.38,7308960
2020-03-24,102.38,105.55,102.23,104.02,104.02,5258464
2020-03-25,105.33,107.6,103.68,104.11,104.11,3575540
2020-03-26,106.0,113.5,105.88,112.0,112.0,9752898
2020-03-27,112.75,116.79,112.23,115.13,115.13,5642056
2020-03-30,114.0,116.98,113.11,113.79,113.79,6160885
2020-03-31,116.0,125.17,115.0,125.17,125.17,9443599
2020-04-01,125.74,125.74,118.4,121.8,121.8,9512464
2020-04-02,119.0,124.57,119.0,124.38,124.38,7554054
2020-04-03,125.0,130.0,123.3,127.9,127.9,7633071
2020-04-07,130.0,135.88,128.61,133.85,133.85,7949082
2020-04-08,131.0,132.0,125.7,127.3,127.3,5759703
2020-04-09,127.3,128.2,124.8,127.48,127.48,2537045
2020-04-10,127.43,128.91,125.87,126.8,126.8,2325083
2020-04-13,126.7,126.98,123.6,126.85,126.85,2095042
2020-04-14,126.0,128.86,125.01,128.5,128.5,4660832
2020-04-15,129.5,129.5,124.05,124.9,124.9,4644999
2020-04-16,125.07,127.55,124.9,125.32,125.32,3149488
2020-04-17,126.5,128.36,125.43,125.95,125.95,3673449
2020-04-20,126.9,126.9,124.36,125.26,125.26,3629253
2020-04-21,124.35,125.98,124.35,124.99,124.99,2365029
2020-04-22,125.22,128.23,124.5,126.42,126.42,4420497
2020-04-23,126.55,128.98,124.9,125.85,125.85,5075722
2020-04-24,126.0,127.5,124.21,127.08,127.08,3580443
2020-04-27,128.78,130.0,123.3,125.65,125.65,6498075
2020-04-28,125.61,129.52,124.73,127.8,127.8,6179664
2020-04-29,127.85,127.99,124.01,126.49,126.49,3583732
2020-04-30,126.0,126.0,121.8,122.93,122.93,5512707
2020-05-06,121.41,127.23,121.05,127.19,127.19,7105943
2020-05-07,106.14,108.27,105.0,107.71,107.71,7114000
2020-05-08,107.6,109.95,105.88,108.72,108.72,6930389
2020-05-11,108.8,112.53,107.02,107.34,107.34,6815343
2020-05-12,108.57,113.65,107.8,112.47,112.47,9367575
2020-05-13,112.0,114.06,110.52,113.18,113.18,6357644
2020-05-14,113.5,113.5,110.15,110.32,110.32,5759207
2020-05-15,111.51,111.76,109.2,110.4,110.4,3526482
2020-05-18,110.22,113.1,109.3,112.8,112.8,5335015
2020-05-19,113.72,115.22,111.7,114.19,114.19,5744433
2020-05-20,114.2,115.0,113.06,114.18,114.18,3615226
2020-05-21,114.46,119.95,114.19,118.09,118.09,7077244
2020-05-22,116.94,116.99,112.5,113.32,113.32,5662965
2020-05-25,114.56,116.6,111.3,115.98,115.98,5224945
2020-05-26,115.9,117.25,114.18,116.41,116.41,3557580
2020-05-27,116.01,116.36,113.01,114.35,114.35,4539075
2020-05-28,114.36,114.94,112.5,113.66,113.66,3383681
2020-05-29,113.92,115.68,113.01,114.9,114.9,4358715
2020-06-01,116.5,117.41,114.31,116.44,116.44,5928159
2020-06-02,116.71,116.9,114.28,114.84,114.84,4959279
2020-06-03,114.6,116.15,114.0,114.34,114.34,3575056
2020-06-04,114.0,115.11,113.0,114.54,114.54,4446444
2020-06-05,115.0,116.0,113.33,115.37,115.37,5018355
2020-06-08,115.45,115.8,113.01,113.2,113.2,6141538
2020-06-09,113.23,114.39,112.0,113.87,113.87,4094854
2020-06-10,114.49,115.47,113.71,114.12,114.12,4242171
2020-06-11,113.79,115.3,113.25,113.67,113.67,4378223
2020-06-12,112.6,115.1,112.4,115.1,115.1,4591875
2020-06-15,114.17,115.87,113.5,114.01,114.01,3804070
2020-06-16,115.25,116.92,114.27,116.22,116.22,6202589
2020-06-17,117.0,117.0,113.52,115.85,115.85,5672006
2020-06-18,116.3,116.88,115.06,116.63,116.63,4004971
2020-06-19,117.0,120.5,116.82,119.39,119.39,7205818
2020-06-22,119.5,119.87,117.22,117.89,117.89,4754056
2020-06-23,118.15,121.34,117.81,121.3,121.3,6523966
2020-06-24,121.9,124.0,121.0,123.8,123.8,5589873
2020-06-29,123.79,125.3,122.62,124.65,124.65,5070197
2020-06-30,124.64,124.78,122.86,124.4,124.4,3787106
2020-07-01,124.0,125.29,122.99,125.0,125.0,4243030
2020-07-02,127.5,127.98,123.0,124.0,124.0,9027682
2020-07-03,124.01,124.77,122.8,124.35,124.35,5184465
2020-07-06,123.55,125.5,123.33,124.44,124.44,8299600
2020-07-07,124.45,131.77,124.01,128.05,128.05,10862468
2020-07-08,129.1,129.86,126.6,127.77,127.77,6382219
2020-07-09,127.77,129.08,126.6,128.64,128.64,5184563
2020-07-10,127.77,132.4,127.5,130.24,130.24,6083280
2020-07-13,130.0,132.48,129.38,131.37,131.37,6063927
2020-07-14,131.34,132.35,128.7,130.6,130.6,5124903
2020-07-15,131.2,135.75,130.02,134.16,134.16,7904138
2020-07-16,133.8,133.8,126.0,127.0,127.0,8630276
2020-07-17,127.0,131.31,127.0,130.1,130.1,5346821
2020-07-20,131.45,132.97,128.4,130.95,130.95,4678234
2020-07-21,132.0,135.99,130.24,135.54,135.54,5991170
2020-07-22,134.18,136.87,133.1,135.88,135.88,5384198
2020-07-23,134.99,142.43,134.0,140.7,140.7,8282848
2020-07-24,140.7,140.97,136.25,137.07,137.07,6480680
2020-07-27,138.43,145.42,136.83,144.99,144.99,7274260
2020-07-28,145.9,152.0,145.0,146.19,146.19,7721848
2020-07-29,145.14,148.8,143.79,148.6,148.6,5457225
2020-07-30,148.0,148.32,146.28,147.0,147.0,4448167
2020-07-31,147.39,151.98,147.1,150.08,150.08,5451795
2020-08-03,150.74,152.0,148.15,149.44,149.44,5988134
2020-08-04,149.99,150.97,147.39,148.4,148.4,4941142
2020-08-05,148.25,149.9,147.01,149.35,149.35,4241497
2020-08-06,150.0,151.85,148.6,150.68,150.68,4726725
2020-08-07,150.0,154.0,149.7,152.49,152.49,5873473
2020-08-10,151.48,153.95,147.9,152.01,152.01,4594431
2020-08-11,152.39,155.9,152.39,153.93,153.93,4226463
2020-08-12,153.92,153.92,150.2,153.72,153.72,4596725
2020-08-13,154.58,154.61,151.6,153.09,153.09,2874163
2020-08-14,153.09,155.25,151.6,155.0,155.0,4017311
2020-08-17,155.87,157.3,154.0,155.4,155.4,4183476
2020-08-18,154.0,162.5,154.0,158.33,158.33,5827924
2020-08-19,158.33,164.98,157.35,163.83,163.83,5513685
2020-08-20,162.8,166.88,160.2,164.16,164.16,5224607
2020-08-21,165.44,165.63,162.8,165.5,165.5,4708981
2020-08-24,165.5,166.88,164.0,165.06,165.06,5311434
2020-08-25,165.2,167.28,165.2,167.18,167.18,5051155
2020-08-26,166.0,172.0,165.02,172.0,172.0,6390427
2020-08-27,172.19,183.38,171.38,183.02,183.02,9335992
2020-08-28,178.0,183.01,176.5,180.9,180.9,8453282
2020-08-31,182.0,185.0,181.03,183.2,183.2,6378794
2020-09-01,183.2,188.79,182.99,188.68,188.68,6933325
2020-09-02,190.6,199.98,190.56,198.48,198.48,10774489
2020-09-03,198.48,203.0,182.25,185.0,185.0,19643346
2020-09-04,176.01,177.54,168.32,170.79,170.79,16527172
2020-09-07,168.5,169.88,160.0,161.68,161.68,15067186
2020-09-08,161.67,169.86,158.37,168.5,168.5,12862461
2020-09-09,163.51,163.8,157.0,158.9,158.9,8590146
2020-09-10,161.88,164.43,160.0,160.21,160.21,7200946
2020-09-11,161.44,163.49,158.02,161.14,161.14,5886842
2020-09-14,163.9,163.9,157.2,159.0,159.0,6707491
2020-09-15,158.98,162.86,157.43,162.4,162.4,6338938
2020-09-16,163.8,164.56,158.98,160.2,160.2,4982316
2020-09-17,160.22,160.22,155.0,157.67,157.67,6364731
2020-09-18,156.2,158.5,153.0,158.22,158.22,7031555
2020-09-21,156.23,159.88,155.55,157.0,157.0,4690528
2020-09-22,156.17,158.3,155.27,155.73,155.73,3744773
2020-09-23,156.78,159.88,155.75,158.31,158.31,4223149
2020-09-24,157.6,159.77,156.33,156.33,156.33,4085908
2020-09-25,157.89,160.0,157.3,157.35,157.35,4135072
2020-09-28,157.32,158.94,156.02,156.92,156.92,2683140
2020-09-29,158.0,159.05,156.3,158.32,158.32,3279052
2020-09-30,158.97,165.1,158.33,162.1,162.1,6421780
2020-10-09,165.36,166.43,160.28,163.09,163.09,5825102
2020-10-12,164.48,173.21,163.2,172.34,172.34,7067878
2020-10-13,172.34,175.85,171.0,172.63,172.63,3884763
2020-10-14,171.02,174.5,170.7,171.49,171.49,5687502
2020-10-15,172.33,173.22,168.28,171.0,171.0,3571551
2020-10-16,171.0,172.31,167.56,168.35,168.35,3051551
2020-10-19,169.0,169.33,162.52,163.07,163.07,5134728
2020-10-20,163.94,170.0,163.18,169.65,169.65,4534660
2020-10-21,171.0,171.08,167.21,168.77,168.77,2996245
2020-10-22,169.95,169.95,166.24,168.7,168.7,2271954
2020-10-23,168.0,168.5,164.7,164.73,164.73,2563238
2020-10-26,162.0,162.84,157.0,162.5,162.5,2650637
2020-10-27,161.16,165.52,161.1,164.47,164.47,3479745
2020-10-28,164.47,166.98,163.8,165.94,165.94,3228698
2020-10-29,165.0,168.3,163.36,167.17,167.17,4316792
2020-10-30,167.5,167.8,159.05,160.2,160.2,7271887
2020-11-02,162.0,164.3,161.0,161.54,161.54,5668813
2020-11-03,161.85,162.49,158.36,160.7,160.7,4640851
2020-11-04,160.6,163.39,159.3,162.16,162.16,4613067
2020-11-05,163.11,168.66,163.11,168.65,168.65,6876520
2020-11-06,169.12,172.0,166.5,169.9,169.9,4847922
2020-11-09,170.0,172.5,167.05,168.87,168.87,6309579
2020-11-10,169.79,169.99,167.15,167.79,167.79,4296501
